Depth (ft),%Na,%Mg,%Al,%Si,%P,%S,%K,%Ca,%Ti,%Mn,%Fe,V ppm,Cr ppm,Co ppm,Ni ppm,Cu ppm,Zn ppm,Ga ppm,As ppm,Pb ppm,Th ppm,Rb ppm,U ppm,Sr ppm,Y ppm,Zr ppm,Nb ppm,Mo ppm,Quartz,Dolomite,Illite,Calcite,Gypsum,Microclin,Albite,Pyrite,Kaolinite,Modeled Quartz,Modeled Dolomite,Modeled Illite,Modeled Calcite,Modeled Gypsum,Modeled Microclin,Modeled Albite,Modeled Pyrite,Modeled Kaolinite
5764.3330000000005,0.2242,1.7108,1.0831,5.8081,0.0,0.7534,0.332,29.0403,0.1107,0.0148,1.0238,34,36,6,21,16,13,8,17,15,5,52,7,192,23,182,8,21,,,,,,,,,,4.4760847,8.813191,4.4528003,57.798786,6.296205,4.3620625,3.7709253,5.2133164,3.0659025
5764.6669999999995,0.1415,0.5565,0.0435,1.9933,0.0,0.1895,0.0899,37.4104,0.0115,0.0136,0.7854,46,7,8,9,12,4,4,3,7,3,8,0,305,7,14,0,0,,,,,,,,,,1.9124155,5.2847905,4.361022,66.97943,6.430506,5.320598,4.3696046,4.8622656,4.130891
5765.0,0.1441,0.6525,0.107,2.5214,0.0,0.2048,0.1148,36.0745,0.0195,0.0137,0.7735,36,10,8,16,19,32,4,8,10,3,12,0,256,8,24,3,0,,,,,,,,,,2.158093,5.5883293,4.3389244,65.28649,6.3864036,5.0781193,4.2261972,4.8593593,3.968732
5765.3330000000005,0.2432,0.1631,0.1401,2.3023,0.0,0.2546,0.1401,35.305,0.0219,0.0136,0.76,31,17,7,16,17,5,3,5,9,3,11,0,280,11,23,3,3,1.8,6.3,4.5,60.3,7.7,4.7,6.3,4.8,3.6,1.9603062,4.6707573,4.21769,64.3361,6.223257,5.0823135,4.1119404,4.4445534,4.184901
5765.6669999999995,0.18899999999999997,0.6289,0.2147,2.4446,0.0,0.1965,0.1334,34.3918,0.0153,0.0136,0.7453,35,9,7,16,13,6,2,1,5,2,13,0,283,8,17,2,0,,,,,,,,,,2.1174152,5.414127,4.181398,62.60618,6.15083,4.8776555,4.0409675,4.657981,3.8180265
5766.0,0.16899999999999998,0.5105,0.1395,2.1269,0.0,0.1817,0.1247,35.9746,0.0165,0.0137,0.7892,40,11,8,16,19,5,3,4,9,3,13,0,277,13,20,2,0,,,,,,,,,,1.9545939,5.174361,4.2610245,64.979866,6.2812357,5.148759,4.215626,4.7010384,4.0347285
5766.3330000000005,0.2704,1.8665,0.3606,2.8379,0.0,0.253,0.1592,32.4482,0.0232,0.013999999999999999,0.7829999999999999,44,17,7,21,16,11,7,7,9,4,35,0,233,14,94,5,6,,,,,,,,,,2.543866,8.22341,4.144291,58.740158,6.057112,4.427447,3.9162357,5.191754,3.0492492
5766.6669999999995,0.4458,6.6302,0.6396,4.0378,0.0,0.3642,0.3854,25.9823,0.0506,0.0148,0.8861,61,34,7,10,8,7,5,7,9,3,30,0,216,12,36,3,2,,,,,,,,,,2.395325,32.46399,3.4872422,37.765896,4.847317,3.6483784,3.628667,4.6609015,3.512367
5767.0,0.4953,7.8221,0.9068,4.867,0.0,0.7047,0.4356,23.9515,0.0665,0.0154,0.9595,58,47,5,4,14,8,3,6,7,3,26,7,212,11,39,4,0,3.0,44.6,3.9,29.1,4.1,3.2,4.1,3.4,4.8,2.8592803,38.78618,3.434185,32.81073,4.6526394,3.4790072,3.5660622,4.6088853,3.63094
5767.3330000000005,0.3555,3.2126,1.9275,9.9272,0.0195,0.3871,0.5012,22.4886,0.1379,0.0158,1.9235,54,54,6,19,13,22,5,4,7,4,37,0,263,21,97,5,8,11.0,17.6,3.3,50.0,5.7,2.9,3.9,3.5,2.1,6.6458206,15.767823,4.5289683,50.117195,6.049514,4.2635345,3.5922017,5.2464433,2.8402805
5767.6669999999995,0.1785,0.765,1.4475,6.8286,0.0526,0.3107,0.3687,30.9293,0.083,0.0149,0.9431,44,35,6,16,12,15,4,2,8,3,22,7,252,20,68,3,2,,,,,,,,,,4.3104215,7.2931747,4.743023,63.181587,6.873356,4.3800254,3.8246996,4.9354277,3.9314296
5768.0,0.2094,0.0,0.8632,4.0871,0.0864,0.2408,0.3117,33.5855,0.0516,0.0135,0.8565,42,19,7,12,20,12,5,6,8,4,24,0,566,8,30,2,0,,,,,,,,,,2.747908,4.963771,4.437246,64.782196,6.548638,4.8470373,3.973389,4.394189,4.368167
5768.3330000000005,0.2382,1.6201,7.0109,16.9652,0.1159,1.7958,1.7467,15.5668,0.3302,0.016,2.5295,40,69,6,50,19,34,15,26,13,9,105,0,255,30,129,10,7,,,,,,,,,,17.914093,13.144143,6.443631,46.87925,8.305108,6.150935,3.7102292,4.574383,3.7540693
5768.6669999999995,0.461,1.2826,10.3915,25.2518,0.0211,0.7093,3.0783,3.8783,0.4892,0.0213,2.1609,58,110,9,41,14,40,19,11,16,11,152,10,316,22,160,11,4,,,,,,,,,,27.90251,13.517213,7.309568,23.944006,8.214862,6.26121,3.806234,5.2087245,3.0719202
5769.0,0.2834,0.8334,1.3344,4.8148,0.1274,0.3401,0.3677,31.97,0.0604,0.0147,0.8613,39,26,7,18,20,16,5,0,7,4,23,3,1060,5,19,3,0,,,,,,,,,,3.3831844,6.5896716,4.5251794,62.921906,6.6421113,4.4931636,3.8808653,4.869448,3.8110116
5769.3330000000005,0.2505,0.3205,0.5660000000000001,3.4918,0.0,0.2198,0.2468,35.1973,0.0394,0.013999999999999999,0.7723,39,19,8,21,15,17,6,0,7,4,21,3,1163,0,14,3,2,,,,,,,,,,2.540939,5.3469753,4.458002,65.89032,6.5701895,4.9901075,4.1394906,4.6822963,4.2371383
5769.6669999999995,0.4176,2.0848,1.9187,7.5481,0.0,0.4055,0.6241,22.211,0.1146,0.0147,2.1341,57,43,7,13,9,11,5,5,10,4,23,8,399,13,31,3,0,3.2,4.7,3.3,70.6,5.2,3.4,2.5,3.6,3.5,5.666077,9.929471,4.207823,50.712036,5.712363,4.508765,3.50319,4.7960906,2.6298692
5770.0,0.1502,0.344,0.6122,3.517,0.0,0.1933,0.2696,35.4539,0.0416,0.0142,0.7519,44,14,8,21,21,9,5,8,9,4,20,19,1367,0,0,4,0,,,,,,,,,,2.5541694,5.387086,4.4874277,66.36072,6.613889,5.0223827,4.171377,4.7206535,4.262025
5770.3330000000005,0.3121,1.4989,7.3993,21.5198,0.08199999999999999,1.2246,2.005,10.5482,0.3846,0.019,2.1191,41,99,6,46,13,30,15,4,11,9,112,7,229,31,203,10,15,,,,,,,,,,24.740833,13.821364,7.105084,33.158966,8.917145,6.370983,3.3134959,4.1056395,3.412579
5770.6669999999995,0.3992,3.9466,4.8944,15.3206,0.0765,0.9658,1.2227,14.4046,0.268,0.017,2.6306,54,72,7,37,12,22,11,11,12,7,85,9,236,35,147,10,13,,,,,,,,,,15.7480955,22.006718,5.584988,35.28751,7.0478873,5.4817953,3.5083127,4.5423203,3.1428697
5771.0,0.3715,3.847,5.2447,16.1058,0.066,0.9233,1.3057,14.4887,0.3176,0.0176,2.6865,54,67,9,36,12,24,9,8,11,7,91,0,192,34,153,8,9,,,,,,,,,,16.731401,21.55907,5.818268,36.267204,7.3432646,5.6979136,3.5915985,4.629378,3.207423
5771.3330000000005,0.4123,5.4348,1.1856,5.912000000000001,0.1571,0.4539,0.4576,23.6234,0.0958,0.0144,2.8308,95,29,8,25,8,22,4,8,9,4,34,0,191,23,41,3,1,1.9,5.3,3.9,69.4,4.3,3.2,4.8,4.2,3.0,4.4314733,25.348192,3.8858895,43.683002,5.2203107,4.7907963,3.9276483,4.987273,3.0060217
5771.6669999999995,0.4173,5.5444,1.1992,5.8847,0.2113,0.3195,0.4397,24.2334,0.0887,0.0147,2.5891,82,39,5,30,12,14,4,3,8,4,37,4,202,25,55,4,0,,,,,,,,,,4.2469745,25.912064,3.8970165,43.8833,5.264984,4.6800737,3.9265287,5.011044,3.094287
5772.0,0.1804,0.1905,0.4833,3.0617,0.0,0.1883,0.2463,35.4587,0.0314,0.013999999999999999,0.7742,35,18,4,11,13,15,5,6,7,4,29,0,242,19,40,3,0,,,,,,,,,,2.3051786,4.9612246,4.390878,65.89704,6.47941,5.088161,4.159253,4.5638127,4.306543
5772.3330000000005,0.2075,0.8435,1.0811,3.9984,0.0381,0.4202,0.321,33.3175,0.0414,0.013999999999999999,0.8003,35,21,7,12,14,7,4,0,5,3,25,0,251,18,30,1,0,,,,,,,,,,3.0458708,6.4087195,4.4927506,63.857544,6.60335,4.6708894,4.0017705,4.923617,3.8355448
5772.6669999999995,0.2752,0.8418,0.8923,4.1168,0.0245,0.4076,0.3584,33.8292,0.0531,0.0138,0.9304,28,19,6,21,16,15,6,6,8,3,24,0,221,18,41,3,0,,,,,,,,,,3.0687587,6.502957,4.5467253,64.789955,6.6886225,4.768448,4.073724,4.9956455,3.8735812
5773.0,0.3596,3.8542,4.4673,11.8418,0.1045,1.2016,1.1234,18.4622,0.1756,0.0153,2.8988,65,56,5,16,15,10,5,8,9,3,24,8,291,13,31,2,0,,,,,,,,,,10.60979,18.02046,5.0992064,47.791573,6.548005,5.3789663,3.8676412,5.3453536,2.7908728
5773.3330000000005,0.1683,0.0791,0.4348,3.2836,0.0,0.5105,0.2351,32.9515,0.0321,0.0133,0.9877,40,11,5,14,15,5,4,6,9,3,20,0,215,14,25,2,0,2.1,5.8,3.8,68.0,5.3,3.3,4.1,4.2,3.4,2.4942594,4.9624815,4.2513623,62.550396,6.274792,4.800536,3.9003284,4.3327565,4.1072664
5773.6669999999995,0.1616,0.0,0.9556,4.0666,0.0,0.3203,0.3048,32.8752,0.0443,0.0138,0.8472,30,21,6,15,18,9,5,2,8,3,21,0,173,17,40,1,0,,,,,,,,,,2.7839603,4.9603205,4.3905888,63.75261,6.477796,4.7523685,3.896304,4.332026,4.30286
5774.0,0.1991,0.3716,0.8929,3.6804,0.076,0.244,0.2797,34.9941,0.0429,0.0139,0.7816,43,19,8,16,22,15,8,2,10,4,19,12,1690,0,0,5,0,,,,,,,,,,2.6950603,5.4853134,4.517521,66.279724,6.659559,4.9809933,4.1438837,4.7195354,4.2628574
5774.3330000000005,0.2094,0.0,1.0836,4.3751,0.0,0.3522,0.3068,33.0757,0.0393,0.0138,0.9425,37,19,5,17,15,10,4,6,9,3,20,0,151,20,33,2,0,,,,,,,,,,2.9519138,5.116176,4.4862585,64.75598,6.622368,4.791726,3.940201,4.402643,4.372744
5775.0,0.1982,0.2205,0.6087,3.6167,0.0,0.5069,0.2872,33.5842,0.0398,0.0136,1.0105,46,16,6,12,10,7,3,3,8,3,21,0,152,14,32,1,0,,,,,,,,,,2.7014925,5.3503866,4.394565,64.14402,6.4852896,4.864818,3.997712,4.530492,4.1464167
5775.3330000000005,0.1945,0.0,1.0871,4.1548,0.0,0.243,0.3043,33.3673,0.0387,0.0137,0.8866,26,19,6,36,11,20,8,2,9,6,64,0,206,29,111,7,7,2.7,3.4,3.9,70.6,5.1,4.1,3.5,4.2,2.4,2.8124409,4.9684105,4.457059,64.8849,6.5802617,4.843634,3.9661896,4.3808374,4.3943076
5775.6669999999995,0.2994,3.0504,5.1166,16.6795,0.1741,1.6062,1.5063,13.4967,0.2745,0.0166,2.7497,35,79,7,40,12,18,9,13,13,7,86,6,218,29,142,8,8,,,,,,,,,,18.16856,19.005178,5.9895663,35.498737,7.5207257,5.868698,3.5059495,4.4928026,3.098897
5776.0,0.2396,0.1023,1.4065,4.6443,0.0196,0.4365,0.3636,33.508,0.0447,0.0138,0.8245,40,24,8,11,13,9,5,0,6,4,26,0,191,19,40,2,0,,,,,,,,,,3.1773512,5.426707,4.61724,66.01135,6.811031,4.794739,3.9965627,4.5537853,4.42603
5776.3330000000005,0.2244,0.1463,0.7,3.5037,0.0321,0.2145,0.2688,34.5268,0.046,0.0137,0.7861,30,15,7,13,10,13,4,8,9,3,26,0,286,19,44,2,1,,,,,,,,,,2.5146582,5.012275,4.4068723,65.22683,6.501371,4.9581184,4.0667806,4.500601,4.3060517
5776.6669999999995,0.3559,2.6117,2.8951,11.6093,0.0875,0.9938,0.9005,18.1569,0.1608,0.0163,2.7385,50,64,5,29,13,33,7,1,9,5,57,2,204,28,118,6,7,,,,,,,,,,9.298296,12.997631,4.7688675,47.930923,6.1643906,4.824268,3.524846,5.091711,2.4906657
5777.0,0.3575,1.8905,7.2161,18.0641,0.133,1.0951,2.0371,12.735,0.3293,0.017,2.3167,16,86,7,42,20,34,15,6,12,9,114,4,251,26,140,9,9,,,,,,,,,,20.07397,13.323998,6.459893,39.269978,8.194999,6.1959496,3.4953601,4.336615,3.325272
5777.3330000000005,0.3652,2.1177,2.7298,9.8617,0.115,0.9147,0.8835,20.7874,0.1535,0.0149,2.2683,38,54,6,17,12,6,6,3,9,3,24,0,147,17,40,2,0,8.4,25.6,3.6,43.4,5.6,3.8,2.6,4.4,2.6,7.228328,11.275429,4.5962815,52.051693,6.1278086,4.6086564,3.544954,4.962147,2.841185
5777.6669999999995,0.3109,1.0999,2.7494,11.5576,0.1924,1.2636,0.9358,19.2536,0.1616,0.0154,1.9494,50,60,4,28,13,21,8,2,7,5,49,0,239,29,134,7,7,,,,,,,,,,7.737439,10.31925,4.7058816,51.605095,6.310696,4.153315,3.2125332,4.447235,3.3504617
5778.0,0.3455,1.4115,5.6763,16.6213,0.1767,0.9644,1.7247,15.5815,0.2956,0.0167,1.8756,0,93,7,35,16,45,11,0,9,7,89,12,276,31,161,10,15,,,,,,,,,,15.74311,12.112569,5.964761,45.228527,7.735331,5.2937927,3.3648953,4.3960814,3.5540855
5778.3330000000005,0.3327,2.7817,4.5680000000000005,16.2528,0.0909,0.8797,1.2895,14.7596,0.2341,0.0163,2.5774,56,67,8,32,10,24,10,4,10,7,83,0,212,26,145,8,6,,,,,,,,,,16.19099,16.851189,5.760431,38.810757,7.3078723,5.4666924,3.450217,4.622964,3.009019
5778.6669999999995,0.3811,3.2016,4.5343,15.186,0.1064,1.501,1.2307,14.9682,0.2205,0.0162,2.7437,47,70,6,31,14,26,9,8,11,7,79,3,232,23,131,7,10,,,,,,,,,,15.610203,18.736507,5.643801,38.495014,7.1341324,5.538664,3.5303578,4.6826982,2.9975965
5779.0,0.258,0.0,0.3749,3.6924,0.0229,0.2276,0.2438,34.8583,0.0395,0.0139,0.7806,31,22,6,15,16,11,5,5,7,4,20,0,586,9,44,4,0,3.1,4.6,3.1,70.6,4.6,4.7,3.1,4.3,1.8,2.5072095,4.8971233,4.419844,65.48924,6.5185833,4.953604,4.0673532,4.473516,4.3722153
5779.3330000000005,0.3476,0.2469,3.8256,14.7208,0.2049,0.7427,1.2214,17.939,0.2168,0.0166,1.6205,12,76,5,21,16,18,8,8,10,4,35,9,908,4,57,6,2,,,,,,,,,,10.63683,9.467178,5.2776303,50.71834,7.103024,4.2346835,3.0607185,3.9698453,4.035807
5779.6669999999995,0.3687,1.7931,6.4403,21.003,0.1258,0.873,2.0137,10.3446,0.3266,0.0195,2.3233,41,89,5,39,15,32,14,4,11,8,102,4,229,31,194,10,11,,,,,,,,,,23.717812,15.004151,6.801697,30.968967,8.509556,6.227695,3.2545142,4.0199203,3.253836
5780.0,0.3643,2.8518,2.9038,12.7373,0.0867,0.6056,0.9525,17.0257,0.1827,0.0166,2.8572,58,69,6,28,13,22,8,0,8,6,67,3,184,29,125,5,13,,,,,,,,,,10.731366,14.989349,4.8889375,43.924896,6.2826667,4.944867,3.470945,4.853892,2.6207223
5780.3330000000005,0.2957,1.8038,5.274,19.951,0.2101,0.9775,1.7528,12.8262,0.295,0.0182,2.069,15,95,3,34,13,21,9,4,10,7,89,1,224,38,195,10,16,,,,,,,,,,20.818834,14.759521,6.511886,35.78412,8.21731,5.682458,3.2747927,4.3754525,3.2119043
5780.6669999999995,0.2841,2.1655,4.9492,23.1633,0.1752,1.7687,1.4825,10.007,0.3226,0.0202,2.1473,17,92,7,36,12,22,9,6,10,7,93,1,188,34,229,12,13,,,,,,,,,,24.404043,21.196596,6.8841767,25.406548,8.345441,5.46771,3.2361329,4.364466,3.5530264
5781.0,0.3376,2.5983,4.45,23.2153,0.1976,1.0531,1.2602,11.9563,0.2913,0.0197,2.2521,38,89,4,32,10,30,10,7,10,7,83,9,203,32,213,10,15,31.1,17.4,4.5,23.2,8.2,4.8,4.2,3.7,2.8,24.193705,22.621284,6.9833283,27.679867,8.743302,5.6518416,3.1997454,4.1219974,3.7827508
5781.3330000000005,0.4076,1.6279,6.0692,19.8551,0.1092,1.2729,1.85,11.5353,0.3067,0.0181,2.2981,15,95,7,35,11,22,11,4,10,8,108,3,251,30,202,10,12,,,,,,,,,,22.117365,13.698026,6.6315956,34.330944,8.3249035,6.0568285,3.293193,4.228758,3.1375318
5781.6669999999995,0.3829,1.3469,5.8886,20.1157,0.1447,0.9087,1.824,11.8569,0.326,0.0189,2.3384,49,87,9,33,13,27,13,0,9,8,95,0,222,29,190,9,7,,,,,,,,,,21.70611,13.081102,6.6133595,35.420715,8.358645,5.9854336,3.26468,4.1002774,3.3277879
5782.0,0.2785,0.0,0.7464,4.2427,0.0081,0.3414,0.2967,34.2356,0.0553,0.0143,0.8104,34,18,6,18,18,13,7,3,8,3,21,8,664,9,41,3,0,,,,,,,,,,2.8421109,5.125754,4.518031,65.74338,6.663696,4.8674936,4.0262327,4.499206,4.4134374
5782.3330000000005,0.4049,4.0625,2.8032,12.2292,0.0318,1.3061,0.8192,16.8264,0.1718,0.0167,3.0898,65,56,11,23,6,15,6,1,6,4,48,0,157,19,103,4,1,,,,,,,,,,10.983728,21.64208,4.84158,39.688435,6.1575813,5.0469837,3.5693417,4.8111362,2.8408973
5782.6669999999995,0.3872,2.1208,4.4655,16.5964,0.0837,0.6294,1.3334,15.485999999999999,0.2357,0.0175,2.3012,27,81,6,34,11,24,10,8,11,6,72,5,186,28,150,9,10,4.8,4.0,2.6,72.6,4.0,2.8,3.7,3.5,1.9,15.75517,13.403109,5.807557,42.29298,7.418331,5.290536,3.4074638,4.757276,2.9272072
5783.0,0.2678,0.0,1.2128,5.2994,0.0806,0.5051,0.3632,31.9541,0.0502,0.0141,0.89,30,28,6,23,19,16,7,4,7,4,24,4,1021,0,31,3,0,,,,,,,,,,3.4066498,5.5038114,4.567153,63.96949,6.729099,4.530595,3.8087158,4.435241,4.319634
5783.3330000000005,0.2511,0.0,0.8228,5.4803,0.0,0.4704,0.3362,32.1838,0.0506,0.013999999999999999,0.877,33,30,6,21,18,10,5,3,7,4,30,0,754,3,30,5,0,,,,,,,,,,3.4011722,5.597435,4.5626206,63.79566,6.7147937,4.4859753,3.8031695,4.481922,4.2726274
5783.6669999999995,0.3239,0.0,0.9998,4.7476,0.0978,0.3062,0.3315,32.0104,0.0513,0.0143,0.8582,53,17,7,12,18,12,7,6,9,4,25,1,815,3,41,3,0,,,,,,,,,,3.0556247,5.1766486,4.425906,63.04905,6.522288,4.578696,3.800886,4.332626,4.2590585
5784.0,0.4583,0.971,7.428,27.8108,0.0724,1.3397,2.4005,3.9809,0.4254,0.0218,2.1888,16,107,7,31,8,24,13,8,12,9,120,11,191,29,280,13,17,,,,,,,,,,27.715136,17.311914,7.240806,19.424133,7.855639,5.2319517,3.7006543,5.5928655,3.2129138
5784.3330000000005,0.3655,1.1369,7.4578,27.6666,0.0815,1.4184,2.4146,3.6541,0.4406,0.0229,2.3444,69,116,7,39,10,30,16,4,11,10,126,0,189,31,280,14,13,35.2,22.3,6.4,12.5,7.4,5.4,3.6,4.2,3.0,27.604109,18.102251,7.1851497,18.597412,7.715928,5.2655807,3.7677894,5.6701393,3.1871495
5784.6669999999995,0.4208,0.6136,6.8286,27.134,0.4055,1.0153,2.2214,4.9244,0.3906,0.0217,2.2419,56,112,7,35,13,24,10,7,11,8,105,5,186,33,284,12,17,,,,,,,,,,27.19928,15.004598,7.1753445,21.487597,8.001698,5.311324,3.522425,5.2243915,3.1665907
5785.0,0.5119,1.4294,4.7053,25.869,0.0737,1.3715,1.5599,6.4884,0.2958,0.0219,2.2284,59,105,7,23,11,18,7,6,10,6,77,0,156,31,258,10,14,,,,,,,,,,24.934923,20.40309,6.7423754,19.027851,7.5701103,4.7110624,3.3202565,4.9851427,3.3290775
5785.3330000000005,0.4079,0.4817,7.5753,28.5822,0.0588,1.258,2.3953,3.2511,0.3921,0.0221,2.3014,60,100,5,32,13,32,14,5,11,9,123,9,227,29,244,13,15,,,,,,,,,,28.321365,15.428571,7.324006,19.244333,7.8641987,5.2215447,3.7228959,5.705831,3.1337535
5785.6669999999995,0.4844,1.0376,7.0689,27.0574,0.0503,1.1806,2.2832,4.0535,0.3888,0.0229,2.4851,37,92,6,39,11,32,15,3,10,9,120,8,183,28,240,13,23,,,,,,,,,,27.053322,17.198612,7.0733294,19.235502,7.6843085,5.3055716,3.6805773,5.4581184,3.1391122
5786.0,0.2833,1.5062,7.1464,29.5244,0.1022,1.3807,2.114,5.9337,0.373,0.0217,2.0215,23,114,10,34,8,24,12,8,12,8,110,6,254,26,259,12,19,18.9,28.3,6.9,20.0,7.1,6.5,4.5,5.3,2.5,28.791595,21.245079,7.663929,20.89796,8.498212,5.201541,3.7868724,5.7724504,3.6578443
5786.3330000000005,0.4394,1.8588,6.5611,20.3106,0.0672,1.0144,2.0115,8.98,0.3138,0.0194,2.8677,59,74,9,42,15,33,14,7,11,9,116,2,216,30,174,10,8,,,,,,,,,,23.83639,15.101696,6.646895,28.373121,8.205173,6.480593,3.3102832,3.921402,3.0975428
5786.6669999999995,0.3721,0.8653,6.428,26.7754,0.0784,1.2425,2.0954,4.5426,0.3502,0.0215,2.4073,42,118,6,34,15,26,12,6,11,9,115,7,204,29,259,13,19,,,,,,,,,,26.582222,16.767633,6.991548,19.487934,7.666889,5.14305,3.5464997,5.2970347,3.1348767
5787.0,0.4306,1.8246,7.7212,21.8744,0.0646,0.8147,2.5044,7.9154,0.3642,0.0208,2.9228,50,101,4,42,15,33,14,6,12,10,137,6,199,28,162,9,5,,,,,,,,,,25.39034,14.851738,6.949139,28.265797,8.389397,6.749333,3.5648048,4.3161097,3.1203296
5787.3330000000005,0.4001,2.4848,7.1173,20.1731,0.0627,0.8184,2.1326,9.9483,0.3295,0.0193,2.8305,35,95,7,34,9,33,11,6,11,9,118,0,208,27,153,9,10,22.5,24.4,8.2,21.2,6.6,5.9,2.8,4.5,3.7,23.792875,17.092445,6.7567477,30.037943,8.416692,6.690206,3.4522398,4.0281506,3.2530365
5787.6669999999995,0.4169,2.0231,7.7582,22.1091,0.0948,1.1764,2.4972,7.9743,0.3777,0.0205,2.8912,42,93,11,42,12,32,14,7,11,12,157,1,212,26,154,11,6,,,,,,,,,,25.638353,16.337292,7.015694,27.831629,8.417698,6.7234,3.630492,4.454157,3.190456
5788.3330000000005,0.4045,2.1003,7.537999999999999,20.8206,0.0532,0.9428,2.3222,9.0147,0.3417,0.019,3.0248,39,98,9,44,12,31,13,5,11,10,134,0,230,27,171,10,9,,,,,,,,,,24.912699,15.478614,6.9130335,29.730165,8.521967,6.928244,3.5249689,4.099677,3.1765053
5788.6669999999995,0.3706,2.4883,4.7074,18.386,0.10400000000000001,0.8397,1.6804,11.843,0.2479,0.0189,2.5089,49,92,8,38,12,27,12,0,8,7,92,1,208,32,173,9,15,,,,,,,,,,19.5638,17.69922,6.0526037,31.297153,7.5907125,5.67185,3.223277,4.0791144,3.1091616
5789.0,0.4333,1.3838,6.5485,22.3689,0.1143,1.1278,2.2687,9.1512,0.3396,0.0191,2.4574,40,94,11,39,11,27,12,2,10,8,99,0,190,32,194,10,11,,,,,,,,,,25.27927,14.280633,7.0151553,29.381542,8.62883,6.3643265,3.3169906,4.134779,3.2292678
5789.3330000000005,0.2589,0.0,0.499,4.5221,0.0,0.3817,0.315,30.2821,0.0391,0.0141,0.9428,42,18,7,20,15,9,5,0,5,3,23,4,245,17,43,3,0,3.4,4.3,5.4,64.4,5.6,4.9,3.9,5.9,2.1,2.9031458,5.0984178,4.188568,59.355526,6.165242,4.3432984,3.5902333,4.150626,3.955253
5789.6669999999995,0.4219,1.2332,6.5044,22.7015,0.066,1.1171,2.4042,7.5186,0.3593,0.0212,2.4267,33,107,6,41,14,55,13,1,9,9,107,2,192,31,204,10,7,,,,,,,,,,24.978333,14.2464695,6.8198657,26.281013,8.136188,6.0411077,3.3308628,4.3284454,3.0755754
5790.0,0.3972,3.1129,5.1028,18.5699,0.1093,0.9161,1.7344,12.1577,0.2781,0.0191,2.7249,50,86,7,36,13,23,9,6,10,7,87,0,190,33,152,7,7,,,,,,,,,,20.090685,20.458313,6.1927648,31.183207,7.7503095,5.9545074,3.405349,4.2099266,3.2584498
5790.3330000000005,0.3386,1.3572,7.1237,24.3981,0.0884,0.9931,2.4845,7.7329,0.3334,0.0208,2.3771,31,106,3,41,11,41,9,3,10,9,112,5,176,28,186,9,7,,,,,,,,,,26.403505,15.41426,7.1928024,26.970207,8.546837,6.156771,3.4958272,4.6231546,3.2806873
5790.6669999999995,0.4003,1.359,7.2712,23.9599,0.0735,0.9936,2.5648,7.7459,0.3535,0.0214,2.3825,16,107,7,36,12,70,12,4,10,10,125,1,175,30,190,9,11,,,,,,,,,,26.276802,14.891746,7.162482,27.423721,8.544774,6.25683,3.4884572,4.552693,3.2398918
5791.0,0.4626,0.9795,7.7323,25.4875,0.0814,0.9061,2.8174,5.7079,0.4184,0.0214,2.1964,42,110,8,39,11,37,14,0,8,10,127,10,208,29,186,11,12,28.9,13.0,10.5,15.9,9.8,6.7,4.7,6.8,3.8,26.978823,14.138714,7.1874247,24.544039,8.24878,5.930089,3.5650291,4.9394937,3.131115
5791.3330000000005,0.3425,1.3111,6.6689,23.6709,0.1217,1.4527,2.3683,8.1249,0.336,0.0205,2.2241,37,94,7,34,14,28,12,5,11,9,114,0,185,29,197,11,9,,,,,,,,,,25.871124,15.498557,7.0910196,27.061802,8.482441,6.0209203,3.3841228,4.4914985,3.2610006
5791.6669999999995,0.3908,1.3616,7.724,26.8042,0.0741,0.9578,2.9445,4.7277,0.3906,0.0227,2.2226,38,115,6,39,12,29,13,5,11,10,127,9,221,26,183,10,8,,,,,,,,,,27.301846,17.39158,7.1993113,21.322847,7.9835944,5.6584644,3.7339537,5.3633237,3.2123928
5792.0,0.43,0.8537,8.6235,26.8676,0.040999999999999995,0.9856,3.3668,3.1919999999999997,0.4449,0.0232,2.5181,56,110,7,48,17,46,16,2,11,12,164,6,224,24,164,12,9,,,,,,,,,,28.07572,14.151801,7.254183,21.531494,7.900871,6.0280795,3.8759525,5.504496,2.9687934
5792.3330000000005,0.434,1.3611,7.3791,24.7616,0.0641,1.1340000000000001,2.6363,6.2281,0.3746,0.0216,2.3902,27,113,8,37,12,80,14,3,10,9,120,4,213,29,182,11,9,,,,,,,,,,26.421825,15.971592,7.085879,24.259346,8.161343,5.9637914,3.5823169,4.884698,3.1733289
5792.6669999999995,0.3615,1.7006,6.3983,21.8989,0.0849,0.9114,2.6375,9.5486,0.3278,0.0192,2.4435,22,102,7,37,13,30,12,4,10,9,110,6,303,23,145,8,9,29.8,11.1,10.9,17.6,9.0,9.0,3.8,6.0,2.8,24.81636,15.133447,6.9336295,29.740692,8.5995655,6.503646,3.3300164,4.0279603,3.2384446
5793.0,0.2497,0.0,0.4237,3.0101,0.0,0.2591,0.2629,36.2593,0.0269,0.0143,0.8278,38,14,6,12,13,15,7,4,9,3,16,0,440,4,16,1,0,,,,,,,,,,2.2659562,4.7218065,4.4530516,67.37907,6.5819583,5.239419,4.2427626,4.532665,4.4970746
